transaction_id,transactional_date,product_id,customer_id,payment,credit_card,loyalty_card,cost,quantity,price
2374,11/16/2021 1:51,P0311,7,americanexpress,3.74E+14,F,9.99,1,11.39
2375,11/16/2021 2:54,P0373,7,mastercard,5.11E+15,F,12.85,1,14.49
2376,11/16/2021 4:19,P0092,6,mastercard,5.05E+15,F,3.11,1,4.29
2377,11/16/2021 10:10,P0222,7,mastercard,5.05E+15,F,16.56,1,18.09
2378,11/16/2021 12:33,P0383,5,visa,4.04E+15,F,12.53,1,14.19
2379,11/16/2021 15:02,P0329,9,visa,4.04E+12,F,3.45,1,4.59
2380,11/16/2021 15:20,P0465,5,,6.76E+17,F,9.61,2,11.09
2381,11/16/2021 16:24,P0284,6,visa,4.04E+15,F,1.03,1,1.59
2382,11/16/2021 17:12,P0621,7,visa,4.04E+12,T,17.47,4,18.59
2383,11/16/2021 18:45,P0643,7,mastercard,5.05E+15,F,17.61,3,18.89
2384,11/16/2021 19:40,P0209,5,mastercard,5.05E+15,F,6.02,1,7.29
2385,11/16/2021 22:08,P0416,5,visa,4.04E+15,F,9.88,4,11.29
2386,11/17/2021 1:53,P0366,3,mastercard,5.05E+15,T,13.27,4,14.69
2387,11/17/2021 2:18,P0181,4,americanexpress,3.74E+14,T,1.62,2,1.79
2388,11/17/2021 2:25,P0478,6,americanexpress,3.74E+14,T,18.67,5,20.59
2389,11/17/2021 7:11,P0391,8,visa,4.04E+12,F,1.6,2,1.79
2390,11/17/2021 12:09,P0570,6,visa,4.04E+12,F,2.32,1,3.19
2391,11/17/2021 12:47,P0638,5,visa,4.04E+15,F,16.92,3,18.19
2392,11/17/2021 13:51,P0340,5,mastercard,5.05E+15,F,19.56,2,21.29
2393,11/17/2021 14:21,P0430,6,americanexpress,3.74E+14,F,17.67,1,18.99
2394,11/17/2021 19:10,P0361,6,mastercard,5.05E+15,T,8.85,1,10.19
2395,11/18/2021 4:39,P0606,4,mastercard,5.11E+15,F,14.31,1,15.19
2396,11/18/2021 5:19,P0295,5,americanexpress,3.74E+14,T,1.43,2,1.69
2397,11/18/2021 7:40,P0455,3,mastercard,5.05E+15,F,1.63,2,1.79
2398,11/18/2021 12:53,P0266,12,americanexpress,3.74E+14,F,7.49,3,8.29
2399,11/18/2021 14:12,P0286,6,mastercard,5.05E+15,F,10.87,2,11.59
2400,11/18/2021 15:40,P0466,8,mastercard,5.11E+15,F,14.01,3,14.89
2401,11/18/2021 15:58,P0521,5,visa,4.04E+15,F,16.37,1,17.99
2402,11/18/2021 16:10,P0310,6,americanexpress,3.74E+14,F,14.48,4,15.59
2403,11/18/2021 16:26,P0138,6,mastercard,5.05E+15,F,10.34,2,11.49
2404,11/18/2021 21:00,P0596,5,americanexpress,3.74E+14,T,12.28,6,13.89
2405,11/18/2021 21:55,P0544,7,mastercard,5.11E+15,T,19.72,1,21.39
2406,11/18/2021 22:06,P0469,5,americanexpress,3.74E+14,F,0.92,3,1.59
2407,11/18/2021 23:53,P0300,7,visa,4.04E+15,F,7.58,1,8.29
2408,11/19/2021 2:07,P0549,6,visa,4.04E+15,F,16.85,1,18.19
2409,11/19/2021 2:23,P0517,10,mastercard,5.05E+15,F,5.11,3,5.79
2410,11/19/2021 2:35,P0633,8,mastercard,5.11E+15,F,10.04,2,11.39
2411,11/19/2021 2:38,P0327,5,visa,4.04E+15,F,7.13,2,8.19
2412,11/19/2021 3:45,P0468,7,mastercard,5.11E+15,F,13.48,1,14.79
2413,11/19/2021 4:49,P0022,8,visa,4.04E+15,F,1.16,1,1.69
2414,11/19/2021 5:21,P0414,2,mastercard,5.11E+15,T,10.22,2,11.49
2415,11/19/2021 5:34,P0607,1,visa,4.04E+15,F,3.38,2,4.59
2416,11/19/2021 7:11,P0498,4,visa,4.04E+15,F,11.6,3,12.79
2417,11/19/2021 12:14,P0221,5,americanexpress,3.74E+14,T,0.59,5,1.49
2418,11/19/2021 13:42,P0697,9,visa,4.04E+15,F,19.48,2,21.29
2419,11/19/2021 21:09,P0114,6,mastercard,5.11E+15,T,7.39,1,8.29
2420,11/19/2021 21:12,P0425,8,visa,4.04E+15,F,10.49,2,11.49
2421,11/19/2021 23:44,P0395,5,visa,4.04E+15,F,2.55,5,3.59
2422,11/20/2021 2:00,P0051,3,visa,4.04E+15,F,16.95,2,18.19
2423,11/20/2021 3:38,P0088,6,mastercard,5.05E+15,F,15.63,1,17.49
2424,11/20/2021 4:00,P0368,6,americanexpress,3.74E+14,F,9.52,1,10.99
2425,11/20/2021 4:01,P0574,6,mastercard,5.11E+15,F,9.21,2,10.69
2426,11/20/2021 5:15,P0508,5,visa,4.04E+12,F,7.67,1,8.29
2427,11/20/2021 7:21,P0688,6,visa,4.04E+12,F,0.81,1,1.59
2428,11/20/2021 10:13,P0335,5,visa,4.04E+12,F,17.17,4,18.19
2429,11/20/2021 11:38,P0671,8,mastercard,5.11E+15,F,19.14,1,21.09
2430,11/20/2021 12:40,P0340,5,americanexpress,3.74E+14,T,19.56,4,21.29
2431,11/20/2021 14:21,P0324,9,mastercard,5.11E+15,F,4.58,1,4.99
2432,11/20/2021 17:34,P0463,7,mastercard,5.05E+15,F,12.96,2,14.59
2433,11/21/2021 5:56,P0518,8,mastercard,5.05E+15,F,16.41,1,17.99
2434,11/21/2021 8:20,P0467,7,visa,4.04E+15,F,4.66,2,4.99
2435,11/21/2021 8:57,P0468,5,americanexpress,3.74E+14,F,13.48,1,14.79
2436,11/21/2021 10:18,P0491,7,mastercard,5.11E+15,F,18,2,19.59
2437,11/21/2021 10:50,P0012,3,mastercard,5.05E+15,F,11.93,1,13.39
2438,11/21/2021 13:42,P0364,5,visa,4.04E+12,T,15.78,3,17.59
2439,11/21/2021 14:43,P0568,6,mastercard,5.11E+15,F,13.26,2,14.69
2440,11/21/2021 16:21,P0196,4,visa,4.04E+12,F,13.84,3,14.89
2441,11/21/2021 16:49,P0123,7,visa,4.04E+15,F,7.7,1,8.29
2442,11/21/2021 17:21,P0242,4,visa,4.04E+15,F,1.6,1,1.79
2443,11/21/2021 21:50,P0468,4,visa,4.04E+15,T,13.48,2,14.79
2444,11/21/2021 22:23,P0138,6,mastercard,5.11E+15,F,10.34,1,11.49
2445,11/22/2021 2:49,P0731,8,visa,4.04E+12,F,13.22,5,14.69
2446,11/22/2021 4:36,P0670,2,americanexpress,3.74E+14,F,17.15,3,18.19
2447,11/22/2021 12:29,P0536,5,americanexpress,3.74E+14,F,16.97,2,18.19
2448,11/22/2021 13:59,P0552,6,americanexpress,3.74E+14,F,11.36,2,12.29
2449,11/22/2021 15:29,P0015,4,visa,4.04E+15,F,2.25,1,2.99
2450,11/22/2021 16:12,P0729,5,visa,4.04E+12,F,9.34,1,10.89
2451,11/22/2021 20:49,P0577,9,americanexpress,3.74E+14,F,7.24,1,8.19
2452,11/22/2021 20:50,P0676,7,mastercard,5.05E+15,F,4.72,1,4.99
2453,11/22/2021 21:25,P0312,4,visa,4.04E+15,F,17.43,2,18.49
2455,11/23/2021 1:37,P0660,7,mastercard,5.11E+15,F,5.83,5,7.09
2456,11/23/2021 2:42,P0285,5,americanexpress,3.74E+14,F,2.73,2,3.79
2457,11/23/2021 3:19,P0687,3,mastercard,5.11E+15,F,16.69,2,18.09
2458,11/23/2021 5:42,P0457,5,visa,4.04E+15,F,2.02,2,2.59
2459,11/23/2021 6:49,P0459,6,,3.58E+15,T,8.82,2,10.09
2460,11/23/2021 8:11,P0194,6,mastercard,5.05E+15,F,10.82,1,11.59
2461,11/23/2021 12:19,P0193,6,visa,4.04E+15,F,18.76,2,20.69
2462,11/23/2021 14:04,P0336,10,mastercard,5.05E+15,F,8.17,6,8.89
2463,11/23/2021 18:30,P0259,4,americanexpress,3.74E+14,F,5.21,4,5.99
2464,11/23/2021 22:07,P0164,5,,3.57E+15,T,18.98,3,20.99
2465,11/23/2021 23:51,P0357,9,visa,4.04E+12,T,3.34,1,4.49
2466,11/24/2021 0:08,P0021,5,visa,4.04E+12,F,14.13,2,14.89
2467,11/24/2021 0:59,P0162,7,,3.53E+15,F,18.21,1,19.99
2468,11/24/2021 1:24,P0171,6,mastercard,5.05E+15,T,5.57,4,6.69
2469,11/24/2021 6:27,P0301,8,visa,4.04E+15,F,15.18,1,16.79
2470,11/24/2021 7:05,P0180,8,mastercard,5.11E+15,F,19.25,1,21.19
2471,11/24/2021 8:03,P0278,4,mastercard,5.05E+15,T,13.24,1,14.69
2472,11/24/2021 8:25,P0131,7,visa,4.04E+12,F,11.71,1,12.99
2473,11/24/2021 11:14,P0660,7,americanexpress,3.74E+14,F,5.83,1,7.09
2474,11/24/2021 13:43,P0102,4,americanexpress,3.74E+14,F,16.26,2,17.99
2475,11/24/2021 17:11,P0008,5,visa,4.04E+15,F,13.59,5,14.79
2476,11/24/2021 17:21,P0272,6,americanexpress,3.74E+14,F,5.35,1,6.29
2477,11/24/2021 17:38,P0299,4,visa,4.04E+15,F,13.5,1,14.79
2478,11/24/2021 21:15,P0051,6,mastercard,5.11E+15,F,16.95,1,18.19
2479,11/25/2021 3:00,P0073,7,visa,4.04E+15,F,15.31,5,16.99
2480,11/25/2021 3:16,P0580,6,mastercard,5.05E+15,F,3.39,3,4.59
2481,11/25/2021 4:28,P0020,5,americanexpress,3.74E+14,F,19.41,1,21.29
2482,11/25/2021 5:03,P0549,5,visa,4.04E+12,F,16.85,1,18.19
2483,11/25/2021 8:00,P0498,8,visa,4.04E+12,F,11.6,2,12.79
2484,11/25/2021 8:18,P0177,3,mastercard,5.05E+15,F,7.63,1,8.29
2485,11/25/2021 9:55,P0305,4,americanexpress,3.74E+14,F,8.74,1,9.99
2486,11/25/2021 12:49,P0545,2,americanexpress,3.74E+14,F,6.62,2,7.89
2487,11/25/2021 14:24,P0294,3,visa,4.04E+12,T,12.38,5,13.99
2488,11/25/2021 15:06,P0223,6,americanexpress,3.74E+14,F,6.71,2,7.99
2489,11/25/2021 17:24,P0174,8,visa,4.04E+12,F,2.25,1,2.99
2490,11/25/2021 17:50,P0289,6,visa,4.04E+12,F,12.12,5,13.69
2491,11/25/2021 22:06,P0342,8,visa,4.04E+15,F,18.73,2,20.69
2492,11/26/2021 0:34,P0185,8,visa,4.04E+15,F,12.05,1,13.59
2493,11/26/2021 5:18,P0274,7,visa,4.04E+15,F,11.65,4,12.89
2494,11/26/2021 7:39,P0456,6,mastercard,5.05E+15,F,18.35,1,20.19
2495,11/26/2021 9:49,P0278,7,visa,4.04E+12,F,13.24,1,14.69
2496,11/26/2021 11:54,P0467,6,mastercard,5.05E+15,F,4.66,1,4.99
2497,11/26/2021 12:19,P0182,9,visa,4.04E+12,F,9.85,2,11.29
2498,11/26/2021 18:16,P0487,9,mastercard,5.11E+15,F,11.44,3,12.49
2499,11/26/2021 19:59,P0318,4,visa,4.04E+15,T,6.76,1,7.99
2500,11/26/2021 23:00,P0400,4,americanexpress,3.74E+14,F,6.39,1,7.69
2501,11/27/2021 3:29,P0446,5,visa,4.04E+15,F,16.57,3,18.09
2502,11/27/2021 4:37,P0115,1,americanexpress,3.74E+14,F,5.84,5,7.09
2503,11/27/2021 5:47,P0506,8,americanexpress,3.74E+14,F,10.54,2,11.59
2504,11/27/2021 8:00,P0425,9,americanexpress,3.74E+14,F,10.49,2,11.49
2505,11/27/2021 9:49,P0319,10,visa,4.04E+15,T,3.51,2,4.69
2506,11/27/2021 12:17,P0094,7,visa,4.04E+15,F,13.35,5,14.79
2507,11/27/2021 14:36,P0384,7,visa,4.04E+15,T,4.83,4,5.19
2508,11/27/2021 16:43,P0492,4,mastercard,5.11E+15,F,16.12,2,17.89
2509,11/27/2021 19:33,P0527,4,americanexpress,3.74E+14,F,16.63,1,18.09
2510,11/27/2021 21:02,P0664,7,americanexpress,3.74E+14,F,3.42,4,4.59
2511,11/27/2021 22:29,P0252,11,americanexpress,3.74E+14,F,3.86,4,4.89
2512,11/28/2021 0:40,P0343,4,visa,4.04E+12,F,3.66,2,4.79
2513,11/28/2021 0:49,P0433,7,mastercard,5.05E+15,T,9.33,1,10.79
2514,11/28/2021 5:06,P0486,4,americanexpress,3.74E+14,F,6.52,2,7.89
2515,11/28/2021 6:18,P0110,8,mastercard,5.05E+15,F,14.28,3,15.19
2516,11/28/2021 9:39,P0456,6,visa,4.04E+12,F,18.35,1,20.19
2517,11/28/2021 14:42,P0322,6,americanexpress,3.74E+14,T,13.65,1,14.89
2518,11/28/2021 23:07,P0632,9,mastercard,5.11E+15,F,7.68,2,8.29
2519,11/29/2021 1:38,P0152,7,mastercard,5.05E+15,T,16.33,2,17.99
2520,11/29/2021 3:14,P0252,5,americanexpress,3.74E+14,F,3.86,1,4.89
2521,11/29/2021 4:15,P0413,5,mastercard,5.05E+15,F,7.35,2,8.19
2522,11/29/2021 4:44,P0614,6,mastercard,5.05E+15,T,13.52,3,14.79
2523,11/29/2021 5:05,P0385,7,,4.91E+15,F,13.22,2,14.69
2524,11/29/2021 6:08,P0533,4,mastercard,5.11E+15,F,1.5,2,1.69
2525,11/29/2021 8:22,P0399,5,mastercard,5.05E+15,F,9.83,4,11.29
2526,11/29/2021 8:50,P0489,6,americanexpress,3.74E+14,F,8.46,2,9.49
2527,11/29/2021 13:13,P0053,4,americanexpress,3.74E+14,F,0.33,1,1.29
2528,11/29/2021 16:01,P0556,9,mastercard,5.05E+15,T,5.5,1,6.49
2529,11/29/2021 20:05,P0681,1,americanexpress,3.74E+14,F,5.26,2,6.09
2530,11/30/2021 8:13,P0182,4,mastercard,5.05E+15,F,9.85,1,11.29
2531,11/30/2021 9:02,P0255,6,americanexpress,3.74E+14,F,18.85,3,20.79
2532,11/30/2021 10:30,P0460,7,visa,4.04E+12,F,4.37,2,4.99
2533,11/30/2021 12:13,P0352,7,visa,4.04E+15,F,2.04,2,2.59
2534,11/30/2021 13:00,P0444,9,visa,4.04E+15,F,13.93,1,14.89
2535,11/30/2021 13:49,P0329,6,mastercard,5.11E+15,F,3.45,1,4.59
2536,11/30/2021 14:00,P0274,9,visa,4.04E+15,F,11.65,3,12.89
2537,11/30/2021 16:54,P0487,5,americanexpress,3.74E+14,F,11.44,3,12.49
2538,12/1/2021 2:47,P0155,6,americanexpress,3.74E+14,F,7.92,2,8.39
2539,12/1/2021 7:17,P0477,5,visa,4.04E+12,F,2.19,3,2.89
2540,12/1/2021 8:31,P0568,3,visa,4.04E+15,F,13.26,4,14.69
2541,12/1/2021 8:52,P0177,5,americanexpress,3.74E+14,F,7.63,3,8.29
2542,12/1/2021 15:45,P0484,10,mastercard,5.11E+15,F,10.9,3,11.59
2543,12/1/2021 16:37,P0372,7,visa,4.04E+12,F,5.75,1,6.89
2544,12/1/2021 19:39,P0256,7,mastercard,5.11E+15,F,2.08,1,2.69
2545,12/1/2021 19:53,P0499,6,americanexpress,3.74E+14,F,16.3,4,17.99
2546,12/1/2021 22:33,P0561,6,mastercard,5.11E+15,F,18.52,2,20.39
2547,12/1/2021 22:57,P0422,4,americanexpress,3.74E+14,F,4.3,2,4.99
2548,12/2/2021 1:57,P0747,5,visa,4.04E+15,F,14.79,1,16.19
2549,12/2/2021 2:02,P0592,7,mastercard,5.11E+15,F,7.44,3,8.29
2550,12/2/2021 3:47,P0439,5,americanexpress,3.74E+14,T,18.12,2,19.79
2551,12/2/2021 4:08,P0309,10,americanexpress,3.74E+14,F,18.17,2,19.89
2552,12/2/2021 4:39,P0387,7,,3.56E+15,F,4.99,1,5.59
2553,12/2/2021 5:49,P0441,5,mastercard,5.11E+15,T,1.98,3,2.49
2554,12/2/2021 8:45,P0509,7,americanexpress,3.74E+14,F,11.66,3,12.89
2555,12/2/2021 10:46,P0331,2,visa,4.04E+12,F,15.79,2,17.59
2556,12/2/2021 12:39,P0486,9,visa,4.04E+12,F,6.52,1,7.89
2557,12/2/2021 12:58,P0279,8,americanexpress,3.74E+14,F,1.49,4,1.69
2558,12/2/2021 13:39,P0270,9,americanexpress,3.74E+14,F,6.97,1,8.09
2559,12/2/2021 16:47,P0658,9,mastercard,5.05E+15,F,2.92,3,4.09
2560,12/2/2021 19:10,P0176,5,visa,4.04E+15,F,14.46,3,15.59
2561,12/2/2021 19:26,P0658,7,mastercard,5.11E+15,F,2.92,2,4.09
2562,12/3/2021 1:43,P0399,7,mastercard,5.05E+15,T,9.83,2,11.29
2563,12/3/2021 3:52,P0412,7,americanexpress,3.74E+14,F,16.11,2,17.89
2564,12/3/2021 4:43,P0429,7,mastercard,5.05E+15,F,0.78,1,1.59
2565,12/3/2021 7:26,P0180,4,americanexpress,3.74E+14,F,19.25,3,21.19
2566,12/3/2021 8:11,P0710,7,americanexpress,3.74E+14,F,4.36,2,4.99
2567,12/3/2021 10:51,P0209,8,visa,4.04E+12,T,6.02,1,7.29
2568,12/3/2021 11:34,P0104,3,americanexpress,3.74E+14,F,14.48,1,15.59
2569,12/3/2021 12:06,P0297,3,visa,4.04E+12,F,17.82,4,19.29
2570,12/3/2021 12:35,P0263,6,americanexpress,3.74E+14,F,2.27,2,3.09
2571,12/3/2021 13:53,P0280,7,mastercard,5.05E+15,F,6.26,3,7.59
2572,12/3/2021 14:31,P0173,4,mastercard,5.11E+15,F,0.93,1,1.59
2573,12/3/2021 16:02,P0309,5,visa,4.04E+12,F,18.17,1,19.89
2574,12/3/2021 17:38,P0510,7,mastercard,5.05E+15,F,9.35,1,10.89
2575,12/3/2021 18:10,P0217,8,americanexpress,3.74E+14,T,14.96,3,16.49
2576,12/3/2021 23:27,P0556,6,mastercard,5.05E+15,F,5.5,4,6.49
2577,12/4/2021 1:25,P0373,9,americanexpress,3.74E+14,F,12.85,2,14.49
2578,12/4/2021 2:09,P0285,4,americanexpress,3.74E+14,F,2.73,3,3.79
2579,12/4/2021 4:05,P0208,6,visa,4.04E+12,F,4,3,4.89
2580,12/4/2021 5:23,P0387,6,americanexpress,3.74E+14,F,4.99,1,5.59
2581,12/4/2021 6:05,P0172,5,mastercard,5.05E+15,F,19.67,2,21.39
2582,12/4/2021 6:23,P0195,6,americanexpress,3.74E+14,F,17.91,1,19.39
2583,12/4/2021 9:45,P0269,7,americanexpress,3.74E+14,T,13.6,2,14.79
2584,12/4/2021 13:35,P0218,12,americanexpress,3.74E+14,F,8.4,1,9.39
2585,12/4/2021 16:21,P0383,5,visa,4.04E+12,F,12.53,1,14.19
2586,12/4/2021 16:40,P0549,6,mastercard,5.11E+15,F,16.85,1,18.19
2587,12/4/2021 19:43,P0324,6,,6.76E+16,F,4.58,2,4.99
2588,12/4/2021 20:57,P0283,7,mastercard,5.11E+15,F,1.68,2,1.89
2589,12/5/2021 0:47,P0228,6,americanexpress,3.74E+14,F,0.09,1,1.09
2590,12/5/2021 2:05,P0427,2,americanexpress,3.74E+14,F,12.94,5,14.59
2591,12/5/2021 2:53,P0326,8,mastercard,5.05E+15,F,12.66,1,14.29
2592,12/5/2021 4:21,P0323,7,mastercard,5.11E+15,F,0.34,2,1.29
2593,12/5/2021 4:40,P0064,9,mastercard,5.11E+15,F,0.98,3,1.59
2594,12/5/2021 6:56,P0372,5,visa,4.04E+15,F,5.75,2,6.89
2595,12/5/2021 7:43,P0271,8,visa,4.04E+15,F,15.16,1,16.79
2596,12/5/2021 10:40,P0658,5,americanexpress,3.74E+14,T,2.92,2,4.09
2597,12/5/2021 11:01,P0744,3,americanexpress,3.74E+14,F,7.42,1,8.29
2598,12/5/2021 14:53,P0439,8,americanexpress,3.74E+14,T,18.12,3,19.79
2599,12/5/2021 21:54,P0166,4,visa,4.04E+12,F,10.88,5,11.59
2600,12/6/2021 0:05,P0616,10,mastercard,5.11E+15,F,11.41,4,12.39
2601,12/6/2021 4:21,P0637,5,americanexpress,3.74E+14,T,15.32,3,17.09
2602,12/6/2021 4:36,P0241,6,mastercard,5.05E+15,T,2.03,1,2.59
2603,12/6/2021 5:52,P0570,6,visa,4.04E+12,F,2.32,3,3.19
2604,12/6/2021 9:15,P0109,11,americanexpress,3.74E+14,F,2.82,2,3.99
2605,12/6/2021 9:45,P0480,6,visa,4.04E+12,F,12.02,4,13.49
2606,12/6/2021 11:10,P0267,5,,6.76E+18,F,13.36,3,14.79
2607,12/6/2021 11:35,P0023,7,mastercard,5.05E+15,F,17.79,2,19.19
2608,12/6/2021 11:49,P0251,9,mastercard,5.05E+15,F,2.11,1,2.79
2609,12/6/2021 12:48,P0642,8,visa,4.04E+15,F,5.45,1,6.39
2610,12/6/2021 14:24,P0117,4,mastercard,5.05E+15,T,8.82,1,10.09
2611,12/6/2021 16:11,P0361,6,visa,4.04E+12,F,8.85,2,10.19
2612,12/6/2021 17:53,P0032,5,mastercard,5.05E+15,T,5.52,1,6.59
2613,12/6/2021 18:03,P0097,6,americanexpress,3.74E+14,F,9.91,1,11.29
2614,12/6/2021 18:12,P0125,3,mastercard,5.11E+15,F,0.81,3,1.59
2615,12/6/2021 18:50,P0574,5,mastercard,5.05E+15,F,9.21,1,10.69
2616,12/6/2021 22:29,P0376,4,mastercard,5.11E+15,F,10.3,1,11.49
2617,12/6/2021 23:54,P0256,6,visa,4.04E+12,F,2.08,1,2.69
2618,12/7/2021 0:27,P0177,5,americanexpress,3.74E+14,F,7.63,5,8.29
2619,12/7/2021 0:46,P0164,2,americanexpress,3.74E+14,F,18.98,2,20.99
2620,12/7/2021 0:58,P0452,6,mastercard,5.05E+15,F,8.33,4,9.29
2621,12/7/2021 3:31,P0333,5,americanexpress,3.74E+14,F,16.61,2,18.09
2622,12/7/2021 3:59,P0250,7,visa,4.04E+15,F,16.08,2,17.89
2623,12/7/2021 4:39,P0375,5,visa,4.04E+12,F,15.75,2,17.59
2624,12/7/2021 6:26,P0600,3,,2.01E+14,F,7.38,2,8.29
2625,12/7/2021 7:54,P0115,10,visa,4.04E+15,F,5.84,5,7.09
2626,12/7/2021 9:09,P0135,6,,4.84E+15,F,2.03,2,2.59
2627,12/7/2021 9:16,P0297,10,americanexpress,3.74E+14,F,17.82,1,19.29
2628,12/7/2021 9:55,P0453,8,visa,4.04E+15,F,12.82,1,14.49
2629,12/7/2021 10:15,P0439,5,mastercard,5.11E+15,F,18.12,2,19.79
2630,12/7/2021 10:22,P0318,9,mastercard,5.05E+15,F,6.76,1,7.99
2631,12/7/2021 11:57,P0369,5,americanexpress,3.74E+14,F,8.08,1,8.79
2632,12/7/2021 12:14,P0704,7,mastercard,5.11E+15,F,13.67,1,14.89
2633,12/7/2021 15:33,P0673,7,visa,4.04E+15,F,1.5,1,1.69
2634,12/7/2021 17:23,P0656,5,mastercard,5.11E+15,F,12.94,5,14.59
2635,12/7/2021 23:08,P0331,8,visa,4.04E+15,F,15.79,2,17.59
2636,12/8/2021 0:04,P0154,8,americanexpress,3.74E+14,F,6.06,2,7.39
2637,12/8/2021 1:59,P0422,6,americanexpress,3.74E+14,F,4.3,3,4.99
2638,12/8/2021 4:25,P0395,5,visa,4.04E+15,F,2.55,1,3.59
2639,12/8/2021 6:25,P0382,4,visa,4.04E+15,F,14.22,2,15.09
2640,12/8/2021 6:45,P0592,4,americanexpress,3.74E+14,F,7.44,4,8.29
2641,12/8/2021 7:28,P0540,7,visa,4.04E+12,F,18.72,4,20.69
2642,12/8/2021 7:59,P0549,5,americanexpress,3.74E+14,F,16.85,5,18.19
2643,12/8/2021 12:17,P0043,9,,6.30E+15,F,18.52,3,20.39
2644,12/8/2021 14:00,P0396,4,americanexpress,3.74E+14,F,4.18,1,4.89
2645,12/8/2021 14:07,P0528,4,mastercard,5.05E+15,F,0.62,3,1.49
2646,12/8/2021 16:05,P0137,7,visa,4.04E+12,F,1.91,5,2.39
2647,12/8/2021 18:13,P0344,6,mastercard,5.11E+15,F,9.86,1,11.29
2648,12/8/2021 19:45,P0510,6,americanexpress,3.74E+14,T,9.35,1,10.89
2649,12/9/2021 3:41,P0324,6,mastercard,5.11E+15,F,4.58,2,4.99
2650,12/9/2021 5:32,P0208,4,mastercard,5.05E+15,F,4,1,4.89
2651,12/9/2021 5:35,P0423,3,mastercard,5.05E+15,F,14.04,2,14.89
2652,12/9/2021 6:26,P0658,2,visa,4.04E+15,F,2.92,2,4.09
2653,12/9/2021 6:50,P0340,6,mastercard,5.05E+15,T,19.56,1,21.29
2654,12/9/2021 13:21,P0215,3,americanexpress,3.74E+14,F,0.81,2,1.59
2655,12/9/2021 14:06,P0064,5,mastercard,5.05E+15,F,0.98,3,1.59
2656,12/9/2021 20:00,P0276,3,mastercard,5.05E+15,F,18.02,4,19.69
2657,12/9/2021 20:17,P0705,7,americanexpress,3.74E+14,F,16.57,4,18.09
2658,12/9/2021 21:37,P0364,6,visa,4.04E+15,F,15.78,3,17.59
2659,12/9/2021 22:44,P0441,8,visa,4.04E+12,F,1.98,1,2.49
2660,12/9/2021 23:35,P0486,8,visa,4.04E+12,F,6.52,3,7.89
2661,12/10/2021 1:59,P0457,6,americanexpress,3.74E+14,T,2.02,3,2.59
2662,12/10/2021 3:25,P0049,3,visa,4.04E+15,T,19.78,3,21.39
2663,12/10/2021 6:33,P0265,2,visa,4.04E+12,F,19.23,1,21.19
2664,12/10/2021 7:14,P0242,6,americanexpress,3.74E+14,F,1.6,2,1.79
2665,12/10/2021 8:12,P0541,5,visa,4.04E+15,F,2.8,3,3.89
2666,12/10/2021 11:02,P0164,6,mastercard,5.11E+15,F,18.98,5,20.99
2667,12/10/2021 13:26,P0642,7,mastercard,5.11E+15,F,5.45,1,6.39
2668,12/10/2021 14:15,P0741,8,americanexpress,3.74E+14,F,8.06,2,8.69
2669,12/10/2021 14:56,P0346,7,americanexpress,3.74E+14,F,12.21,3,13.79
2670,12/10/2021 16:49,P0171,5,americanexpress,3.74E+14,F,5.57,2,6.69
2671,12/10/2021 17:53,P0278,7,americanexpress,3.74E+14,F,13.24,1,14.69
2672,12/10/2021 18:17,P0543,10,visa,4.04E+12,F,17.45,1,18.49
2673,12/10/2021 20:14,P0533,5,americanexpress,3.74E+14,F,1.5,1,1.69
2674,12/10/2021 20:45,P0261,5,americanexpress,3.74E+14,F,2.43,1,3.39
2675,12/10/2021 22:16,P0548,7,mastercard,5.11E+15,F,12.25,2,13.89
2676,12/10/2021 22:53,P0372,6,americanexpress,3.74E+14,F,5.75,5,6.89
2677,12/10/2021 23:31,P0529,5,mastercard,5.05E+15,T,17.59,2,18.79
2678,12/10/2021 23:58,P0382,7,visa,4.04E+12,F,14.22,2,15.09
2679,12/11/2021 0:26,P0218,6,visa,4.04E+15,F,8.4,2,9.39
2680,12/11/2021 5:47,P0514,4,visa,4.04E+15,T,18.98,1,20.99
2681,12/11/2021 6:57,P0463,4,mastercard,5.05E+15,F,12.96,3,14.59
2682,12/11/2021 9:47,P0361,8,americanexpress,3.74E+14,F,8.85,3,10.19
2683,12/11/2021 11:06,P0200,7,americanexpress,3.74E+14,F,19.29,2,21.19
2684,12/11/2021 19:50,P0513,3,,3.72E+14,F,0.97,1,1.59
2685,12/11/2021 20:59,P0140,6,americanexpress,3.74E+14,F,1.11,1,1.69
2686,12/11/2021 21:59,P0679,7,mastercard,5.11E+15,F,10.51,1,11.59
2687,12/12/2021 0:45,P0623,6,mastercard,5.11E+15,F,16.64,1,18.09
2688,12/12/2021 5:05,P0469,6,visa,4.04E+15,F,0.92,3,1.59
2689,12/12/2021 5:15,P0358,4,americanexpress,3.74E+14,F,8.86,2,10.19
2690,12/12/2021 6:53,P0222,8,americanexpress,3.74E+14,F,16.56,2,18.09
2691,12/12/2021 12:35,P0568,7,mastercard,5.05E+15,F,13.26,2,14.69
2692,12/12/2021 12:36,P0478,6,visa,4.04E+15,T,18.67,1,20.59
2693,12/12/2021 13:50,P0112,7,visa,4.04E+15,F,17.89,4,19.39
2694,12/12/2021 15:04,P0478,7,visa,4.04E+12,F,18.67,1,20.59
2695,12/12/2021 16:54,P0293,6,visa,4.04E+12,F,18.19,3,19.89
